id,score,category,categoryID,name,address,postalcode,city,latitude,longitude,venue_name,venue_latitude,venue_longitude,
390,5905529cf8cbd41891905df0,7.3,Ramen Restaurants,55a59bace4b013909087cb24,Musashi Izakaya Ramen Bar,181 Russell St,3000,Melbourne,-37.812096,144.967801,Pidapipó Gelateria,-37.817715,144.965997
391,4cc11204d363721ef20d58c9,7.6,Cafés,4bf58dd8d48988d16d941735,Brunetti,Level 3 Myer,3000,Melbourne,-37.813286,144.963748,Pidapipó Gelateria,-37.817715,144.965997
392,5bb292bcf05ca8002df4184f,8.8,Bakeries,4bf58dd8d48988d16a941735,Lune Croissanterie,Shop 16/161 Collins St.,3000,Melbourne,-37.815514,144.969415,Pidapipó Gelateria,-37.817715,144.965997
393,4f580d7de4b0b8ced71f4d35,6.9,Sandwich Places,4bf58dd8d48988d1c5941735,Schnitz,203 Elizabeth St.,3000,Melbourne,-37.813613,144.962877,Pidapipó Gelateria,-37.817715,144.965997
394,50429fa7e4b00a5804c4e20e,7.3,Malay Restaurants,4bf58dd8d48988d156941735,Mamak,366 Lonsdale St,3000,Melbourne,-37.812426,144.96159,Pidapipó Gelateria,-37.817715,144.965997
395,53eb306c498eb4d043834807,8.1,Ramen Restaurants,55a59bace4b013909087cb24,Hakata Gensuke,168 Russell St,3000,Melbourne,-37.812271,144.967908,Pidapipó Gelateria,-37.817715,144.965997
396,4b0f05b3f964a520475e23e3,9.2,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,Lentil As Anything,Abbotsford Convent,3067,Melbourne,-37.802724,145.003507,Lentil As Anything,-37.802724,145.003507
397,4dd5df621f6ee14682fd17d5,7.3,Cafés,4bf58dd8d48988d16d941735,VIT Cafe & Bar,413 Johnston Street,3067,Abbotsford,-37.800831,145.002174,Lentil As Anything,-37.802724,145.003507
398,4b1047e4f964a520ed6c23e3,6.9,Cafés,4bf58dd8d48988d16d941735,Studley Park Boathouse,Boathouse Rd,3101,Melbourne,-37.801126,145.007852,Lentil As Anything,-37.802724,145.003507
399,4b22f86ff964a5204f5124e3,6.1,Farmers Markets,4bf58dd8d48988d1fa941735,Collingwood Farmers market at Childrens farm,St Heliers St,3067,Abbotsford,-37.802958,145.005467,Lentil As Anything,-37.802724,145.003507
400,4b06042bf964a5207ae722e3,7.1,Cafés,4bf58dd8d48988d16d941735,Chomp Cafe,1 Trennery Crescent,3067,Abbotsford,-37.800049,144.999953,Lentil As Anything,-37.802724,145.003507
401,4b0f01b3f964a5200a5e23e3,9.1,Cafés,4bf58dd8d48988d16d941735,The Farm Cafe,St Heliers St,3067,Abbotsford,-37.80294,145.005706,Lentil As Anything,-37.802724,145.003507
402,529949a911d2702ee4e42c7a,7.7,Cafés,4bf58dd8d48988d16d941735,The Kitchen at Weylandts,Gipps Street,3067,Abbotsford,-37.805311,144.997345,Lentil As Anything,-37.802724,145.003507
403,4b0e7e43f964a520015823e3,7.9,Greek Restaurants,4bf58dd8d48988d10e941735,Stalactites,183 Lonsdale St,3000,Melbourne,-37.81087,144.967065,Union Electric,-37.811798,144.966687
404,56ab443f498e45f9a87c3627,8.2,Ramen Restaurants,55a59bace4b013909087cb24,Shujinko,225 Russell St,3000,Melbourne,-37.811213,144.967384,Union Electric,-37.811798,144.966687
405,56e675f2498ed140e11c4a72,7.3,Dim Sum Restaurants,4bf58dd8d48988d1f5931735,Tim Ho Wan,206 Bourke St,3000,Melbourne,-37.813025,144.967086,Union Electric,-37.811798,144.966687
406,4b1104e7f964a520817723e3,7.6,Dessert Shops,4bf58dd8d48988d1d0941735,Max Brenner Chocolate Bar,Shop 25-27 Red Cape Ln,3000,Melbourne,-37.810692,144.965691,Union Electric,-37.811798,144.966687
407,548e129b498e3012587f3e5c,9.3,Coffee Shops,4bf58dd8d48988d1e0931735,Little Rogue Coffee,20 Drewery Ln,3000,Melbourne,-37.810911,144.964027,Union Electric,-37.811798,144.966687
408,4b1b4929f964a5208dfa23e3,7.3,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,"Shop 5, 235 Bourke St.",3000,Melbourne,-37.813392,144.966234,Union Electric,-37.811798,144.966687
409,4b058747f964a520a58822e3,8.3,Bars,4bf58dd8d48988d116941735,Cookie,1/252 Swanston St,3000,Melbourne,-37.812078,144.964929,Union Electric,-37.811798,144.966687
410,4fbdbc78e4b0e542befde5b0,7.1,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,205 Swanston St.,3000,Melbourne,-37.811288,144.964576,Union Electric,-37.811798,144.966687
411,4ea6649777c831bd19353fea,6.4,Bars,4bf58dd8d48988d116941735,Asian Beer Cafe,Level 3 Melbourne Central,3000,Melbourne,-37.809887,144.964013,Union Electric,-37.811798,144.966687
412,5354692f498e614ef2fa84c2,7.9,Food Courts,4bf58dd8d48988d120951735,Emporium Café Court,"Level 3, Emporium Melbourne, 287 Lonsdale St",3000,Melbourne,-37.811925,144.963785,Union Electric,-37.811798,144.966687
413,53eb306c498eb4d043834807,8.1,Ramen Restaurants,55a59bace4b013909087cb24,Hakata Gensuke,168 Russell St,3000,Melbourne,-37.812271,144.967908,Union Electric,-37.811798,144.966687
414,4cfa3cb6a6c76a3192119e5f,7.7,Cafés,4bf58dd8d48988d16d941735,Chocolateria San Churro,"Shop 255 QV Centre, Swanston St",3000,Melbourne,-37.810482,144.964394,Union Electric,-37.811798,144.966687
415,535f0e49498e02d827e232fa,8.2,Coffee Shops,4bf58dd8d48988d1e0931735,Nespresso Boutique,"Store 30, Ground Floor, 287 Lonsdale Street",3000,Melbourne,-37.812153,144.96373,Union Electric,-37.811798,144.966687
416,4ba7f1e4f964a520cac039e3,7.5,Food Courts,4bf58dd8d48988d120951735,David Jones Food Hall,David Jones,3000,Melbourne,-37.81384,144.964586,Union Electric,-37.811798,144.966687
417,4b0a0d74f964a5205b2123e3,5.7,Shopping Malls,4bf58dd8d48988d1fd941735,Galleria,385 Bourke St,3000,Melbourne,-37.815089,144.963063,Union Electric,-37.811798,144.966687
418,4b337a62f964a520c51925e3,5,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,275 Swanston St,3000,Melbourne,-37.8116,144.964554,Union Electric,-37.811798,144.966687
419,557faa14498e003d0f96b102,7.5,Dumpling Restaurants,4bf58dd8d48988d108941735,Din Tai Fung ???,"Level 4, Emporium Melbourne, 287 Lonsdale Street",3000,Melbourne CBD,-37.812414,144.964077,Union Electric,-37.811798,144.966687
